area,attr_text,bedrooms,chinese_content,datetime,detail_content,geolocation_latitude,geolocation_longitude,has_image,mapaddress,name,price,url,where,attr_space,attr_type,geo_location,lat_long
,"available jul 2

apartment",,False,2017-07-02 14:40," Welcome home to Lincoln Glen Apartments! 1B1B  1  bed / 1 bath / / $2,484 150 East Remington DriveSunnyvale, ca 94087Want more information? http://unit-availability.com/lead/5n01v3748379/1?extnId=7104067 Call Us Today! 
 show contact info
x662  Property Description  When you're not relaxing in the comfort of this beautiful garden-style one-bedroom apartment, help yourself to the benefits of a free fitness center, on-site tennis court, and a refreshing swimming pool. This home has everything you need and expect, including air conditioning. Call now  Property Amenities  * Close to shopping and restaurants  * Cable Ready  * Swimming Pool  * Relaxing Sauna  * Close to 85, 101, and 280 freeways  * Covered Parking  * 24 hour emergency service  * Air Conditioning Parking:Type - Covered Lot Covered parking for most cars. Please call for parking information. Pet Policy:No pets allowed.Management Company: Woodmont Real Estate Services*  Call Us Today! 
show contact info
x662 Equal Housing Opportunity ",37.358888,-122.031478,True,"150 E. Remington Dr.
        (google map)
        
",BRAND NEW 1x1 BEDROOM FEATURING LUXURY FINISHES!,$2848,http://sfbay.craigslist.org/sby/apa/6202163126.html,sunnyvale,813ft2,1BR / 1Ba,37.358888-122.031478,"(37.358888, -122.031478)"
1340ft2,"3BR / 2Ba
1340ft2
available jul 2

cats are OK - purrr
dogs are OK - wooof
apartment
w/d in unit
no smoking
attached garage",3,False,2017-07-02 14:05," CALL US TODAY! 
show contact info
x813 IRONWORKS3 bedroom 2 bath   1394sq.ft   $5,213 - $5,463  DESCRIPTION:  Ironworks has a three-bedroom, three-bathroom apartment available for rent. This pet-friendly home features quartz countertops, floor-to-ceiling windows, and a full-size washer and dryer. As a neighbor at Ironworks, you can use its shared amenities at your leisure, which include a tech-driven kinetic fitness center, conference room, and spa for your pets. Call the Ironworks leasing office to inquire about current floor plans and pricing specials.  SPECIALS:  Up to 2 months free on select apartments Raw potential and refined living. The new apartment experience in Sunnyvale.  457 E EVELYN AVE  Sunnyvale, CA 94086  PROPERTY WEBSITE:  https://prometheusreg.com/san-francisco-properties/ironworks DISCLAIMER:  Call for details: pricing/availability subject to change at any time. ",37.375752,-122.025104,True,"457 e evelyn
        (google map)
        
",3BR/2BA APARTMENT W/ ACCESS TO A PET SPA & TECH-FORWARD FITNESS CENTER,$4999,http://sfbay.craigslist.org/sby/apa/6202122818.html,sunnyvale,813ft2,1BR / 1Ba,37.375752-122.025104,"(37.375752, -122.025104)"
782ft2,"2BR / 1Ba
782ft2
available jul 22

cats are OK - purrr
dogs are OK - wooof
apartment
laundry on site
no smoking
carport",2,False,2017-07-02 14:05,"Beautiful remodeled 2 bedroom unit in a 4-plex, in convenient Sunnyvale location, close to Apple, down town Sunnyvale, Caltrain, highways...
Available 7/22/2017.
Unit features:
   *  2 bedroom 1 bath
   *  approximately 780 sq ft
   *  1 year new kitchen
   *  1 year new granite counter top
   *  New dishwasher 
   *  1 year new laminate floor
   *  1 year new Bathroom
   *  Water softener installed for building
   *  Includes water and garbage removal
   *  2nd floor unit
   *  On-site laundry
Water and garbage fees included.  Quiet neighborhood.  1 small dog or cat allowed with additional
$30/month extra rent.
Rent $2600/month.  1 month security deposit.  Credit check and rental application fee $45/person.
Maximum 2 people.  Extra rent $250/person/month for 3 or more people (including kids and babies).
Must see to appreciate.  No smoking.  Minimum 1 year lease.  1 month security deposit.  Text Lily @ 
 show contact info
for more information and showing.
",37.369941,-122.021471,True,"Azara Place
        (google map)
        
",Beautifully remodeled 2 bedroom,$2600,http://sfbay.craigslist.org/sby/apa/6165274361.html,sunnyvale,813ft2,1BR / 1Ba,37.369941-122.021471,"(37.369941, -122.021471)"
572ft2,"1BR / 1Ba
572ft2
available jul 2

cats are OK - purrr
dogs are OK - wooof
apartment
w/d in unit
no smoking
attached garage
wheelchair accessible",1,False,2017-07-02 13:55,"1 �bedroom 1 bath 572sqft $2,442 - $2,684/mo  * Unit 306 - Available Now * Unit 314 - Available Now * Unit 306 - Available Now * Unit 114 - Available Now * Unit 312 - Available Now Floor Plan Specials  Up to 1 month free on select apartmentsSpruce  CALL US TODAY: 
 show contact info
x909 Want more information? http://unit-availability.com/lead/401752245177/1?extnId=7103946 DESCRIPTION:  A mile from downtown Sunnyvale and Caltrain, Spruce Apartments (formerly Fair Oaks West) is resort-style living at its finest. The 21-acre property comes with amenities like poolside cabanas, three swimming pools and a spa, a sand volleyball court, a state-of-the-art strength and fitness center, outdoor yoga deck, four lighted tennis courts and more. You're an easy commute to San Francisco or Silicon Valley, and have instant access to one of the most vibrant communities in the United States. And did we mention the recently renovated 12,000-square-foot clubhouse? Inside, you have access to complimentary Wi-Fi and two game rooms. Relax inside your home, where you're able to channel your inner Iron Chef in a gourmet kitchen or take in garden views from your private balcony and deck. If you have a furry friend, they're welcome at Spruce, too! OFFICE HOURS:Monday:�� 9:00am to 6:00pm �� Tuesday:�� 9:00am to 6:00pm �� Wednesday:�� 9:00am to 6:00pm �� Thursday:�� 9:00am to 6:00pm �� Friday:�� 9:00am to 6:00pm �� Saturday:�� 9:00am to 6:00pm �� Sunday:�� 10:00am to 5:00pm ��  FLOORPLAN/UNIT AMENITIES:  * View - Courtyard  PROPERTY AMENITIES:  * State-of-the-art Fitness Center  * Controlled Access Buildings  * Fountains  * Heated Pool  * Laundry facility on site  * Close to Public Transportation  PROPERTY WEBSITE:  http://www.prometheusreg.com/san-francisco-properties/spruce CALL US TODAY! 
show contact info
x909  655 South Fair Oaks Avenue  Sunnyvale, CA 94086  Managed By: Prometheus Real Estate Group, Inc.* Equal Housing Opportunity DISCLAIMER:  Call for details: pricing/availability subject to change at any time. ",37.376400,-122.023800,True,"
        (google map)
        
","The time is now, come by and see your newly renovated home!!",$2442,http://sfbay.craigslist.org/sby/apa/6202110187.html,sunnyvale,813ft2,1BR / 1Ba,37.376400-122.023800,"(37.376400, -122.023800)"
925ft2,"2BR / 1Ba
925ft2
available jul 2

cats are OK - purrr
dogs are OK - wooof
apartment
w/d in unit
no smoking
carport",2,False,2017-07-02 13:38,"Let the professional leasing team at Windsor Ridge help make your apartment search the smartest purchase you make this year! Shopping for a home shouldn't be a nightmare, so take one less worry out of your hectic schedule. Our beautifully appointed garden style community comes complete with a Google/Apple bus stop right in front, and is minutes away from Evelyn Station Cal-Train and Sunnyvale's vibrant downtown--filled with amazing shopping and dining locations.
You're in luck!  One of our great 2 bed 1 bath homes is ready for you today July 2nd so don't delay in taking advantage of this golden opportunity! 
Walk in to be amazed at the upscale renovations. Your kitchen is fitted with updated styling, wood plank flooring, stainless steel GE appliances. The living room is inviting with sliding glass doors that open to a balcony perfect for enjoying a morning cup of coffee or an evening glass of wine. Next to the patio is a storage area with a full size washer and dryer set, taking the hassle out of doing your laundry. 
The bedroom is spacious enough for a king size bed and matching furniture, with a full walk in closet. Your bathroom shares the same great styling as the kitchen, and wall mounted heaters/coolers ensure convenient temperature control you can customize to your liking. 
The benefits of living at Windsor Ridge don't stop at just your apartment. Our community welcomes you with an array of amenities including: 
*BBQ Picnic Area w/ 2 grills
*Zen Garden for quiet contemplation
*24-HR Fitness Center
*Free Wi-fi in Common Areas
*24-HR Emergency Maintenance, prompt service from our friendly maintenance team!
*EV Charging Station
*Nightly Courtesy Patrol 
*Reserved Parking 
*We love pets! 
Apartment 630 is ready today july 2nd for $3,082 on a 12 month lease.  
Prices and specials may vary and are subject to change. All interior photos are examples and actual amenities and orientations may vary.
☏Call Us Now At 
 show contact info

Windsor Ridge is located in the heart of Sunnyvale. We are .8 miles to the Evelyn Caltrain Station, historic Murphy St. with its multicultural dining, entertainment, & Saturday Farmers' Market. Close drive to all the commuter arteries Central, Lawrence, El Camino, 237& 101.
Equal Housing Opportunity 
Pricing and availability is subject to change
Windsor Ridge Apartments
829 E Evelyn Avenue
Sunnyvale, California 94086
Phone 
 show contact info
Fax 
 show contact info
http://sunnyvale.ca.gov/AboutSunnyvale.aspx
www.windsorridgeapts.com
*Branding elements, floor plans, layout plans, specifications, images, names, drawings, perspectives, models, graphics, logos, icons and other details herein are only indicative and the Developer/Promoter/Owner reserves the right to change all or any of them. All room dimensions are approximate only and may or may not include balcony square feet in total square footage. Prices and availability are subject to change. Prices vary based on move-in and lease terms. *The monthly rental rates provided on our website are an estimate of the likely rental rate for the available floor plans and provided as a service to prospective residents. We cannot guarantee that a rental rate displayed above will be the actual rate offered at the time a rental agreement is signed as our rates change daily based on economic factors of the community such as unit availability.*Breed restrictions apply. Pets are subject to deposit and pet rent. *The monthly rental rates provided on our website are an estimate of the likely rental rate for the available floor plans and provided as a service to prospective residents. We cannot guarantee that a rental rate displayed above will be the actual rate offered at the time a rental agreement is signed as our rates change daily based on economic factors of the community such as unit availability.    ",37.370965,-122.015491,True,"829 E Evelyn Ave.
        (google map)
        
","Beautiful 3rd Floor 2x1: W/D, AC/Heat, Storage, vaulted ceilings!",$3082,http://sfbay.craigslist.org/sby/apa/6202090068.html,sunnyvale,813ft2,1BR / 1Ba,37.370965-122.015491,"(37.370965, -122.015491)"
1113ft2,"2BR / 2Ba
1113ft2
available jul 23

apartment
w/d in unit
carport",2,False,2017-07-02 13:31,"Unwind in Your New Home Nestled amidst towering redwoods in the heart of Silicon Valley Call Now: 
show contact info
Renaissance Apartment Homes 718 Old San Francisco Road, Sunnyvale, CA, 94086Follow This Link for More Information:http://yamaoka.aptfeatures.com/np7nv6 This is a 2 Bedroom, 2 Bath, approximately 1113 Sq. Ft.  Renaissance is designed to meet the needs of the most discerning residents. Renaissance offers you the luxury and sense of freedom your busy lifestyle demands. Among the many upgraded features we now offer are; granite countertops in the kitchens & bathrooms, metallic finish kitchen appliances, tiled kitchen flooring, two-tone paint, plush carpet with extra thick pad, and ceiling fans in the bedrooms and dining areas. Fireplaces are available in selected units and we offer furnished apartments upon request. Features - REFRIGERATOR  - DISHWASHER  - FIREPLACE IN SELECT UNITS  - SOME UTILITIES PAID  - BUILT-IN COMPUTER DESK  - SELF-CLEANING OVEN  - COVERED PATIO/DECK WITH STORAGE  - AIR CONDITIONING  - GRANITE COUNTERTOPS  - REAL WOOD CABINETS IN KITCHENS & BATHROOMS  - ADDITIONAL STORAGE ON PATIO AREA  - 9 FOOT HIGH CEILINGS WITH FANS  - WALK-IN CLOSETS  - BUILT IN MICROWAVE  - SPACIOUS FLOORPLANS  - FULL SIZE WASHER & DRYER Community Amenities - COVERED PARKING  - WHEELCHAIR ACCESS  - BUSINESS CENTER WITH COMPUTERS, SCANNER & PRINTER  - PET FRIENDLY (**Select Buildings Only**)  - PLAYGROUND  - FITNESS CENTER  - ACCESS TO PUBLIC TRANSPORTATION  - HEATED POOL & SPA Pet Policy Your four legged friends are welcome here! (**Select Buildings Only**) Office Hours Mon - Sat 9am - 6pmSunday 12pm - 6pm Equal Housing Opportunity oJ0u7CZs ",37.366541,-122.017771,True,"718 Old San Francisco rd
        (google map)
        
",★★A MUST SEE! 2X2 WITH ALL THE EXTRAS★★,$3670,http://sfbay.craigslist.org/sby/apa/6202067693.html,sunnyvale,813ft2,1BR / 1Ba,37.366541-122.017771,"(37.366541, -122.017771)"
,"2BR / 1Ba
available sep 2

cats are OK - purrr
dogs are OK - wooof
apartment
laundry in bldg
attached garage",2,False,2017-07-02 13:30,"This 2 bedroom and 1 bathroom smart apartment is located in a nice, quiet area in sunnyvale with every shop/store you can think of less than 2 blocks away -like safeway/ Trader Joe's, in and out, banks, 24 hr fitness, pep boys, and many others. The complex where the apartment is located is also very small so it keeps it private. Lots of natural light, skylight in the bathroom, led lightning throughout the entire apartment, nest, -and it can all be control from your smart phone! the bathroom also has motion sensors so that the lights will turn on/off automatically. Wood floors, new stainless steel appliances, literally just remodeled! Small storage and a garage, 2 parking spaces in total in the back inside of the property, lots and lots of street parking, close to the 101 and 280... best deal for an apartment like this! Apartment will be available in September. Please text/email me if you'll like to come and see it, thanks!! Small pets are fine    ",37.362641,-122.031471,True,"Azure st
        (google map)
        
",Modern luxury 2 bdr apartment for rent,$2715,http://sfbay.craigslist.org/sby/apa/6202073334.html,sunnyvale,813ft2,1BR / 1Ba,37.362641-122.031471,"(37.362641, -122.031471)"
808ft2,"1BR / 1Ba
808ft2
available aug 6

apartment
w/d in unit
carport",1,False,2017-07-02 13:25,"Your New Home Nestled amidst towering redwoods in the heart of Silicon Valley Call Now: 
show contact info
Renaissance Apartment Homes 718 Old San Francisco Road, Sunnyvale, CA, 94086Use this link for more info:http://yamaoka.aptfeatures.com/t03286 This is a 1 Bedroom, 1 Bath, approximately 808 Sq. Ft.  Renaissance is designed to meet the needs of the most discerning residents. Renaissance offers you the luxury and sense of freedom your busy lifestyle demands. Among the many upgraded features we now offer are; granite countertops in the kitchens & bathrooms, metallic finish kitchen appliances, tiled kitchen flooring, two-tone paint, plush carpet with extra thick pad, and ceiling fans in the bedrooms and dining areas. Fireplaces are available in selected units and we offer furnished apartments upon request. Features - GRANITE COUNTERTOPS  - BUILT IN MICROWAVE  - WALK-IN CLOSETS  - REAL WOOD CABINETS IN KITCHENS & BATHROOMS  - COVERED PATIO/DECK WITH STORAGE  - SELF-CLEANING OVEN  - DISHWASHER  - FULL SIZE WASHER & DRYER  - ADDITIONAL STORAGE ON PATIO AREA  - REFRIGERATOR  - FIREPLACE IN SELECT UNITS  - BUILT-IN COMPUTER DESK  - SPACIOUS FLOORPLANS  - SOME UTILITIES PAID  - 9 FOOT HIGH CEILINGS WITH FANS  - AIR CONDITIONING Community Amenities - COVERED PARKING  - PET FRIENDLY (**Select Buildings Only**)  - BUSINESS CENTER WITH COMPUTERS, SCANNER & PRINTER  - WHEELCHAIR ACCESS  - FITNESS CENTER  - HEATED POOL & SPA  - ACCESS TO PUBLIC TRANSPORTATION  - PLAYGROUND Pet Policy Your four legged friends are welcome here! (**Select Buildings Only**) Office Hours Mon - Sat 9am - 6pmSunday 12pm - 6pm Equal Housing Opportunity MU6gVnwLjb3 ",37.366541,-122.017771,True,"718 Old San Francisco rd
        (google map)
        
","Gorgeous Redwoods, Heated pool and spa, updated fitness facility",$2958,http://sfbay.craigslist.org/sby/apa/6202067819.html,sunnyvale,813ft2,1BR / 1Ba,37.366541-122.017771,"(37.366541, -122.017771)"
1021ft2,"2BR / 2Ba
1021ft2
available jul 2

cats are OK - purrr
dogs are OK - wooof
apartment
w/d in unit
no smoking
detached garage
wheelchair accessible",2,False,2017-07-02 12:18,"VIEW OUR WEBSITE:
https://www.irvinecompanyapartments.com/locations/northern-california/sunnyvale/cherry-orchard.html?utm_source=BEC&utm_campaign=ILS&utm_medium=Craigslist&utm_content=CherryOrchard-ILS
Located near the heart of Silicon Valley, Cherry Orchard Apartment Homes in Sunnyvale is conveniently located near shopping centers, movie theaters, parks and freeways. 
Spacious and contemporary two bedroom apartment home with two full baths, walk in closets, large private patio and more! 
Cherry Orchard , managed by The Irvine Company
250 West El Camino Real
Sunnyvale, CA 94087
show contact info

[#3720995]
",37.367559,-122.032192,True,"250 West El Camino Real
        (google map)
        
","Fitness Center, Call for Details, Schedule a Tour",$3940,http://sfbay.craigslist.org/sby/apa/6201974118.html,sunnyvale,813ft2,1BR / 1Ba,37.367559-122.032192,"(37.367559, -122.032192)"
736ft2,"1BR / 1Ba
736ft2
available jul 2

cats are OK - purrr
dogs are OK - wooof
apartment
w/d in unit
no smoking
off-street parking
wheelchair accessible",1,False,2017-07-02 11:19,"VIEW OUR WEBSITE:
https://www.irvinecompanyapartments.com/locations/northern-california/sunnyvale/cherry-orchard.html?utm_source=BEC&utm_campaign=ILS&utm_medium=Craigslist&utm_content=CherryOrchard-ILS
Cherry Orchard , managed by The Irvine Company
250 West El Camino Real
Sunnyvale, CA 94087
show contact info

With a wide choice of communities tailored for every lifestyle, you will find the perfect environment for you. At Irvine Company Apartment Communities, discover a home you'll love.
Spacious one bedroom apartment featuring an in-home laundry room, walk in closet, gourmet kitchen and more! 
Monday 9:00am - 6:00pm
Tuesday 9:00am - 7:00pm
Wednesday 9:00am - 6:00pm
Thursday 9:00am - 5:00pm
Friday 9:00am - 6:00pm
Saturday 9:00am - 6:00pm
Sunday 12:00pm - 6:00pm
Community Features
* Outdoor Grill Area
* Community Lounge
* Spa
* Minutes from Restaurants, Shopping, and Much More
* Subterranean Parking
* Controlled Access
* Professionally Managed
* Bark Park
* Sun Deck
* Community Kitchen
* Shimmering Pool
* Playground
* After-Hours Emergency Maintenance
[#3720231]
",37.367559,-122.032192,True,"250 West El Camino Real
        (google map)
        
","Tile Floors, Lease Today, Call for Details",$2980,http://sfbay.craigslist.org/sby/apa/6201913106.html,sunnyvale,813ft2,1BR / 1Ba,37.367559-122.032192,"(37.367559, -122.032192)"
920ft2,"2BR / 2Ba
920ft2
available jul 10

apartment
laundry on site
carport",2,False,2017-07-02 11:10,"http://hpn.prospectportal.com/su/3pnzhttp://hpn.prospectportal.com/su/3pnzWelcome to Heritage Park apartments, our premier Silicon Valley location that provides you with the convenience you're looking for in your next apartment home.  Our community presents an exceptional array of one and two bedroom floor plans filled with first class features and exceptional amenities, uniquely equipped to integrate your personal and professional pursuits.  Make your move and visit Heritage Park apartments today! Floor Plan: heW2-ASq Feet:920Rent: $2825- $2900Deposit: 750	Bed/Bath: 2/2Community Amenities Ample Guest ParkingGreen Friendly Community2 Resort-Inspired Pools and Relaxing SpasFour Deluxe Clothes Care CentersSteps to Downtown Sunnyvale / Murphy StreetEasy Access to Hwys 101, 85 and 280Community PlaygroundPremier Silicon Valley LocationSituated on Twenty-Three Generous AcresOnsite Recycling ProgramSmoke-Free Community Contact UsHeritage Park Address:555 East Washington Avenue, Sunnyvale, CA  94086Phone:
show contact info
Online:http://hpn.prospectportal.com/su/3pnz  Office Hours:Mon: 9:00am - 6:00pmTue: 9:00am - 6:00pmWed: 9:00am - 6:00pmThu: 9:00am - 6:00pmFri: 9:00am - 6:00pmSat: By AppointmentSun: By AppointmentEQUAL HOUSING OPPORTUNITY ",37.374341,-122.022671,True,"555 East Washington Avenue
        (google map)
        
",Great 2 bedroom apartment near downtown Sunnyvale and Caltrain,$2825,http://sfbay.craigslist.org/sby/apa/6201888355.html,sunnyvale,813ft2,1BR / 1Ba,37.374341-122.022671,"(37.374341, -122.022671)"
,"3BR / 2Ba
available jul 1


sunday 2017-07-02

apartment
laundry on site
no smoking
carport",3,False,2017-07-02 11:00,"This spacious 3.2 Bath  Apartment home has a light and airy floor plan perfect for entertaining. All stainless steel appliances includes dishwasher, refrigerator, stove and granite counter tops. Great amenities private patio,  covered parking, on-site laundry.   Call today to schedule your personal tour! 
We offer a 6-12mo. Lease Term. with a $1000 security deposit. based on approval of credit & references. 
633 Grand Fir. Ave Unit:4
Sunnyvale, CA 94086
OPEN HOUSE TODAY!!!! 11AM - 3PM
Tel: 
 show contact info
",37.366021,-122.021611,True,"633 Grand Fir. Avenue.
        (google map)
        
",3Bedroom 2Bath OPEN HOUSE IN SUNNYVALE!!!!!!,$3100,http://sfbay.craigslist.org/sby/apa/6201887790.html,sunnyvale,813ft2,1BR / 1Ba,37.366021-122.021611,"(37.366021, -122.021611)"
715ft2,"1BR / 1Ba
715ft2
available jul 16

cats are OK - purrr
dogs are OK - wooof
apartment
laundry on site
no smoking
carport",1,False,2017-07-02 10:33,"Downtown Sunnyvale Apartments Call Now: 
show contact info
Landmark 925 S WOLFE RD, Sunnyvale, CA, 94086Interested in more information? Visit link below:http://pinnaclefamily.aptdetails.com/b41719 This is a 1 Bedroom, 1 Bath, approximately 715 Sq. Ft.  Live in style at Landmark Apartment Homes! We offer much more than an apartment community; we offer an elevated lifestyle from the inside, out. Ideally situated in the heart of a quaint yet thriving pocket of Sunnyvale, our beautifully manicured landscape weaves a resort-style pool and spa area, tennis courts, fitness studio, expansive clubhouse, and, of course, our spacious and bright apartment homes. Each of our studio and one-bedroom homes feature a generous patio or balcony, walk-in closet, open kitchen area with breakfast bar, large linen and storage closets, contemporary vertical blinds, and modern appliances. We also offer reserved and covered carport parking.
The Landmark is conveniently located across from Sunken Gardens Golf Course, with easy access to Highways 280, 101 and 85, and moments from Light Rail and Caltrain stations. Nearby Vallco Shopping Mall, Cupertino Village and Downtown Sunnyvale create a bustling shopping and dining scene.
Combine all of these amenities with a dedicated and friendly staff, and you have the perfect place to call home. Call us to schedule a tour today--we're waiting to welcome you home! Features - Patio/Balcony  - Reserved & Covered Parking  - Modern Appliances  - Large Linen & Storage Closets  - Open Kitchen Area w/ Breakfast Bar  - Walk-In Closet  - Contemporary Vertical Blinds Community Amenities - Close to Sunken Gardens Golf Course  - Moments From Light Rail & Caltrain Stations  - Expansive Clubhouse  - Tennis Courts  - Resort-Style Pool & Spa Area  - Easy Access to Highways 280, 101 and 85  - Fitness Studio  - Nearby Vallco Shopping Mall, Cupertino Village, and Downtown Sunnyvale Office Hours MON-SAT 9:00 AM - 6:00 PMSUN 10:00 AM - 5:00 PM Equal Housing Opportunity cbvfZdb95WeF ",37.376400,-122.023800,True,"
        (google map)
        
",Everything Is Right At Landmark,$2401,http://sfbay.craigslist.org/sby/apa/6201853794.html,sunnyvale,813ft2,1BR / 1Ba,37.376400-122.023800,"(37.376400, -122.023800)"
,"available jul 21

apartment",,False,2017-07-02 10:30," Welcome home to Lincoln Glen Apartments! 1B1B  1  bed / 1 bath /  / $2,484150 East Remington DriveSunnyvale, ca 94087Want more information? http://unit-availability.com/lead/5n01v3748379/1?extnId=7103272 Call Us Today! 
 show contact info
x660  Property Description  When you're not relaxing in the comfort of this beautiful garden-style one-bedroom apartment, help yourself to the benefits of a free fitness center, on-site tennis court, and a refreshing swimming pool. This home has everything you need and expect, including air conditioning. Call now  Property Amenities  * 24 hour emergency service  * Swimming Pool  * Relaxing Sauna  * Close to shopping and restaurants  * Cable Ready  * Covered Parking  * Air Conditioning  * Close to 85, 101, and 280 freeways Parking:Type - Covered Lot Covered parking for most cars. Please call for parking information. Pet Policy:No pets allowed.Management Company: Woodmont Real Estate Services*  Call Us Today! 
show contact info
x660 Equal Housing Opportunity ",37.358888,-122.031478,True,"150 E. Remington Dr.
        (google map)
        
",PREMIER ONE BEDROOM * PREMIUM UPGRADES * IDEAL LOCATION,$2484,http://sfbay.craigslist.org/sby/apa/6201849440.html,sunnyvale,813ft2,1BR / 1Ba,37.358888-122.031478,"(37.358888, -122.031478)"
1340ft2,"3BR / 2Ba
1340ft2
available jul 2

cats are OK - purrr
dogs are OK - wooof
apartment
w/d in unit
no smoking
attached garage",3,False,2017-07-02 10:25," Floor Plan Specials  Up to 2 months free on select apartmentsIronworks  CALL US TODAY! 
 show contact info
x812 Want more information? http://unit-availability.com/lead/2j
 show contact info
1?extnId=7103290 3  bedroom 2 bath 1412sqft  $5,322 - $5,472/mo  * Unit 209 - Available Now Raw potential and refined living. The new apartment experience in Sunnyvale.  Ironworks has a luxurious three-bedroom, three-bathroom home available for rent in Sunnyvale. This apartment is equipped with timesaving technology such as a smartphone-driven keyless entry system, customizable Elfa closet organizers, Whirlpool washer and dryer, and a Nest thermostat for pinpoint control of the central air conditioning. Other features, such as floor-to-ceiling windows and a private patio, add touches of charm to the home. Those who love to cook can take advantage of the quartz counters and stainless steel appliances in the kitchen. When you venture out to the neighborhood, you'll find further conveniences such as bike storage and charging stations for electric vehicles. On days you want to kick back and relax, take advantage of the rooftop deck with barbecue grills, the theater room, or the outdoor Zen lounge. There is also an available conference room and Wi-Fi access in common areas. This pet-friendly neighborhood provides walking areas and a pet spa as well. To learn about availability and up-to-date pricing, contact Ironworks today.  FLOORPLAN/UNIT AMENITIES:  * Location - End/Corner Unit  * Location - Close to Amenities  * Location-Street Side/Railroad  * Floor - Second  PROPERTY AMENITIES:  * Neighbor Lounge  * 24/7 Package Locker System  * Neighborhood Pool  * Think Tank  * Fitness Center and Yoga Studio MANAGED BY: Prometheus Real Estate Group, Inc.*  PROPERTY WEBSITE: https://prometheusreg.com/san-francisco-properties/ironworks CALL US TODAY!
show contact info
x812  457 E EVELYN AVE  Sunnyvale, CA 94086 Equal Housing Opportunity DISCLAIMER:  Call for details: pricing/availability subject to change at any time. ",37.375752,-122.025104,True,"457 e evelyn
        (google map)
        
",Three-Bedroom Apartment w/ Floor-to-Ceiling Windows,$4999,http://sfbay.craigslist.org/sby/apa/6201842697.html,sunnyvale,813ft2,1BR / 1Ba,37.375752-122.025104,"(37.375752, -122.025104)"
1400ft2,"3BR / 1.5Ba
1400ft2
available aug 1

cats are OK - purrr
dogs are OK - wooof
apartment
laundry in bldg
carport",3,False,2017-07-02 09:53,"
This home is bright with a lot of natural light, well maintained, and kept clean by professional cleaners. It is centrally located, but in a  calm neighborhood with friendly neighbors, mostly families with kids.
You will be within a 5-10 minute walking distance to Sunnyvale downtown, restaurants, shopping, farmers market (on weekends) and Caltrain station, and 5-10 minute driving distance to major freeways and within 15-20 minutes driving distance to most major silicon valley companies. 
Amenities:
3 Year old appliances - Washer, dryer, microwave oven, grilling oven, fridge and electric stove top
3 Year old kitchen counters, hard wood floor and window shades
2 year old bathroom
Working Fireplace, driveway long enough for three cars, screened back porch 
Beautiful backyard with fruit bearing trees - pluot, plum, apple, orange and avocado and lawn grass
Beautiful front yard with green lawn and rose bushes
",37.370141,-122.028171,True,"S Bayview Avenue at Olive
        (google map)
        
","Rent: 3 Br/1.5 Bath, walking distance to Sunnyvale downtown & Caltrain",$3950,http://sfbay.craigslist.org/sby/apa/6201801339.html,sunnyvale,813ft2,1BR / 1Ba,37.370141-122.028171,"(37.370141, -122.028171)"
800ft2,"2BR / 1Ba
800ft2
available jul 10

open house dates

saturday 2017-07-08

sunday 2017-07-09

apartment
laundry on site
no smoking
carport",2,False,2017-07-02 09:23,"A beautiful and quiet upstairs unit for lease. This unit has brand new hardwood floor and bathroom. It also has spacious and bright living area with two good size bedrooms.  It is conveniently located near high tech companies (minutes to Apple and LinkedIn's Sunnyvale campus), and is closed to plenty of restaurants on El Camino Real.
Additional features:
 a) New hardwood floor in all living area.
 b) New fully remodeled contemporary bathroom
 c) New water pipes inside and out.
 d) Double pane windows through out.
 e) Stainless steel refrigerator.
 f) One car port for the unit.
 g) Extra storage in carport area.
 h) Coin operated washer and dryer on-site.
Owner pays for Water, Garbage Collection, Sewer, Landscaping, and Laundry Service.  Tenant pays Electricity, Gas, Internet and Cable TV (if applied).
Security deposit: $2,000
Lease term: 12 months
Credit check is required via Cozy ($25 application fee).
Open house: July 8 and 9.    ",37.364041,-122.022271,True,"Grand Fir at Garland
        (google map)
        
","Spacious 2BR / 1BA in convenient Sunnyvale, close to Apple, LinkedIn",$2250,http://sfbay.craigslist.org/sby/apa/6187206812.html,sunnyvale,813ft2,1BR / 1Ba,37.364041-122.022271,"(37.364041, -122.022271)"
1000ft2,"2BR / 2Ba
1000ft2
available jul 3

cats are OK - purrr
condo
w/d in unit
no smoking
off-street parking",2,False,2017-07-02 07:05,"QUICK FACTS
Deposit:  $1,000
Bedrooms:  2 Bedrooms
Bathrooms:  2 Bathrooms 
Sq. Feet:  1000 sq. ft.
Upstairs:  2nd story, no one above you.
Parking:  Dedicated off-street parking
Washer/Dryer: Inside Unit
A/C Heating:  Central, forced-air heat and air conditioning
Utilities included:  Landlord pays water, garbage, sewer (over $100/mo savings to tenant)
Applicants: Bring credit score and 2 recent pay stubs, please
CONTACT 
Jennifer 
 show contact info
",37.360112,-122.031541,True,"Azure at Cumulus
        (google map)
        
","NEW PRICE High-End Renovation, Lots of Natural Light, Hi Walking Score",$2950,http://sfbay.craigslist.org/sby/apa/6201604239.html,sunnyvale,813ft2,1BR / 1Ba,37.360112-122.031541,"(37.360112, -122.031541)"
